SyncFrame,Camera,Part,X,Y
16207,pixel,左肩,464.0,328.5
16207,oppo1,左腰,555.5,499.0
16207,oppo2,左腰,1337.5,359.5
16207,pixel,左腰,531.5,438.0
16207,oppo1,左膝,521.5,750.0
16207,pixel,左膝,564.0,602.5
16207,oppo1,左足首,597.0,843.0
16207,pixel,左足首,613.0,671.5
16208,oppo,右手首,1152.0,527.0
16208,oppo2,右手首,1467.0,332.5
16208,oppo,右肘,1111.0,448.5
16208,oppo2,右肘,1454.0,274.0
16208,oppo,右肩,1190.0,401.0
16208,oppo2,右肩,1473.0,234.5
16208,oppo,右腰,1187.5,567.5
16208,oppo2,右腰,1437.5,360.5
16208,oppo,右膝,1297.5,761.0
16208,oppo1,右膝,342.0,687.5
16208,oppo,右足首,1214.0,855.5
16208,oppo2,右足首,1410.0,567.5
16208,oppo1,左手首,397.5,377.0
16208,pixel,左手首,479.5,391.5
16208,oppo1,左肘,515.5,415.0
16208,pixel,左肘,479.5,394.0
16208,oppo1,左肩,506.0,304.0
16208,pixel,左肩,459.0,326.5
16208,oppo1,左腰,545.5,495.0
16208,oppo2,左腰,1341.5,356.5
16208,pixel,左腰,525.5,437.0
16208,oppo1,左膝,519.5,747.0
16208,pixel,左膝,564.0,601.5
16208,oppo1,左足首,594.0,841.0
16208,pixel,左足首,611.0,669.5
16209,oppo,右手首,1159.0,524.0
16209,oppo2,右手首,1469.0,329.5
16209,oppo,右肘,1117.0,445.5
16209,oppo2,右肘,1456.0,271.0
16209,oppo,右肩,1197.0,397.0
16209,oppo2,右肩,1476.0,229.5
16209,oppo,右腰,1196.5,564.5
16209,oppo2,右腰,1441.5,357.5
16209,oppo,右膝,1307.5,760.0
16209,oppo1,右膝,328.0,683.5
16209,oppo,右足首,1231.0,860.5
16209,oppo2,右足首,1416.0,565.5
16209,oppo1,左手首,384.5,369.0
16209,pixel,左手首,473.5,389.5
16209,oppo1,左肘,502.5,410.0
16209,pixel,左肘,473.5,391.0
16209,oppo1,左肩,491.0,298.0
16209,pixel,左肩,453.0,324.5
16209,oppo1,左腰,533.5,492.0
16209,oppo2,左腰,1346.5,355.5
16209,pixel,左腰,520.5,436.0
16209,oppo1,左膝,515.5,744.0
16209,pixel,左膝,562.0,601.5
16209,oppo1,左足首,592.0,839.0
16209,pixel,左足首,609.0,667.5
16210,oppo,右手首,1166.0,521.0
16210,oppo2,右手首,1471.0,327.5
16210,oppo,右肘,1124.0,442.5
16210,oppo2,右肘,1458.0,269.0
16210,oppo,右肩,1203.0,393.0
16210,oppo2,右肩,1479.0,228.5
16210,oppo,右腰,1205.5,562.5
16210,oppo2,右腰,1444.5,354.5
16210,oppo,右膝,1316.5,759.0
16210,oppo1,右膝,315.0,679.5
16210,oppo,右足首,1248.5,866.5
16210,oppo2,右足首,1423.0,565.5
16210,oppo1,左手首,371.5,362.0
16210,pixel,左手首,467.5,387.5
16210,oppo1,左肘,487.5,404.0
16210,pixel,左肘,468.5,389.0
16210,oppo1,左肩,477.0,291.0
16210,pixel,左肩,449.0,322.5
16210,oppo1,左腰,522.5,490.0
16210,oppo2,左腰,1349.5,353.5
16210,pixel,左腰,515.5,434.0
16210,oppo1,左膝,513.5,743.0
16210,pixel,左膝,559.0,598.5
16210,oppo1,左足首,589.0,836.0
16210,pixel,左足首,607.0,665.5
16211,oppo,右手首,1173.0,518.0
16211,oppo2,右手首,1476.0,324.5
16211,oppo,右肘,1132.0,438.5
16211,oppo2,右肘,1459.0,266.0
16211,oppo,右肩,1209.0,391.0
16211,oppo2,右肩,1482.0,227.5
16211,oppo,右腰,1214.5,558.5
16211,oppo2,右腰,1448.5,351.5
16211,oppo,右膝,1325.5,758.0
16211,oppo1,右膝,303.0,677.5
16211,oppo,右足首,1265.5,871.5
16211,oppo2,右足首,1430.0,565.5
16211,oppo1,左手首,358.0,355.5
16211,pixel,左手首,462.5,384.5
16211,oppo1,左肘,475.5,399.0
16211,pixel,左肘,462.5,387.0
16211,oppo1,左肩,463.0,285.0
16211,pixel,左肩,444.0,320.5
16211,oppo1,左腰,510.5,486.0
16211,oppo2,左腰,1355.5,349.5
16211,pixel,左腰,509.5,432.0
16211,oppo1,左膝,510.5,740.0
16211,pixel,左膝,555.0,593.5
16211,oppo1,左足首,586.0,834.0
16211,pixel,左足首,603.0,663.5
16212,oppo,右手首,1180.0,515.0
16212,oppo2,右手首,1479.0,321.5
16212,oppo,右肘,1139.0,436.5
16212,oppo2,右肘,1461.0,264.0
16212,oppo,右肩,1216.0,388.0
16212,oppo2,右肩,1485.0,223.5
16212,oppo,右腰,1223.5,556.5
16212,oppo2,右腰,1451.5,348.5
16212,oppo,右膝,1336.5,749.0
16212,oppo1,右膝,291.0,675.5
16212,oppo,右足首,1282.5,876.5
16212,oppo2,右足首,1436.0,564.5
16212,oppo1,左手首,343.5,348.0
16212,pixel,左手首,455.5,383.5
16212,oppo1,左肘,461.5,394.0
16212,pixel,左肘,456.5,385.0
16212,oppo1,左肩,449.0,279.0
16212,pixel,左肩,439.0,317.5
16212,oppo1,左腰,497.5,484.0
16212,oppo2,左腰,1357.5,348.5
16212,pixel,左腰,504.5,430.0
16212,oppo1,左膝,508.5,738.0
16212,pixel,左膝,552.0,591.5
16212,oppo1,左足首,582.0,833.0
16212,pixel,左足首,600.0,661.5
16213,oppo,右手首,1187.0,512.0
16213,oppo2,右手首,1482.0,319.5
16213,oppo,右肘,1148.0,435.5
16213,oppo2,右肘,1463.0,262.0
16213,oppo,右肩,1223.0,385.0
16213,oppo2,右肩,1489.0,221.5
16213,oppo,右腰,1233.5,553.5
16213,oppo2,右腰,1455.5,346.5
16213,oppo,右膝,1345.5,750.0
16213,oppo1,右膝,278.0,674.5
16213,oppo,右足首,1299.5,881.5
16213,oppo2,右足首,1442.0,564.5
16213,oppo1,左手首,331.0,342.5
16213,pixel,左手首,450.5,380.5
16213,oppo1,左肘,448.5,388.0
16213,pixel,左肘,450.5,383.0
16213,oppo1,左肩,435.0,272.0
16213,pixel,左肩,434.0,316.5
16213,oppo1,左腰,485.5,482.0
16213,oppo2,左腰,1363.5,346.5
16213,pixel,左腰,498.5,428.0
16213,oppo1,左膝,504.5,735.0
16213,pixel,左膝,549.0,590.5
16213,oppo1,左足首,578.0,831.0
16213,pixel,左足首,596.0,658.5
16214,oppo,右手首,1195.0,509.0
16214,oppo2,右手首,1485.0,317.5
16214,oppo,右肘,1155.0,431.5
16214,oppo2,右肘,1465.0,261.0
16214,oppo,右肩,1232.0,381.0
16214,oppo2,右肩,1492.0,220.5
16214,oppo,右腰,1243.5,551.5
16214,oppo2,右腰,1459.5,344.5
16214,oppo,右膝,1354.5,750.0
16214,oppo1,右膝,267.0,673.5
16214,oppo,右足首,1317.5,886.5
16214,oppo2,右足首,1448.0,563.5
16214,oppo1,左手首,318.0,336.5
16214,pixel,左手首,446.5,378.5
16214,oppo1,左肘,435.5,383.0
16214,pixel,左肘,445.5,381.0
16214,oppo1,左肩,421.0,267.0
16214,pixel,左肩,428.0,313.5
16214,oppo1,左腰,473.5,478.0
16214,oppo2,左腰,1365.5,347.5
16214,pixel,左腰,493.5,427.0
16214,oppo1,左膝,499.5,732.0
16214,pixel,左膝,546.0,587.5
16214,oppo1,左足首,575.0,829.0
16214,pixel,左足首,593.0,657.5
16215,oppo,右手首,1203.0,506.0
16215,oppo2,右手首,1487.0,315.5
16215,oppo,右肘,1163.0,428.5
16215,oppo2,右肘,1467.0,259.0
16215,oppo,右肩,1241.0,379.0
16215,oppo2,右肩,1496.0,219.5
16215,oppo,右腰,1253.5,550.5
16215,oppo2,右腰,1463.5,342.5
16215,oppo,右膝,1362.5,751.0
16215,oppo1,右膝,254.0,674.5
16215,oppo,右足首,1334.5,891.5
16215,oppo2,右足首,1454.0,562.5
16215,oppo1,左手首,305.0,329.0
16215,pixel,左手首,439.5,375.5
16215,oppo1,左肘,421.5,379.0
16215,pixel,左肘,440.5,379.0
16215,oppo1,左肩,406.0,262.0
16215,pixel,左肩,424.0,312.5
16215,oppo1,左腰,461.5,476.0
16215,oppo2,左腰,1370.5,344.5
16215,pixel,左腰,487.5,426.0
16215,oppo1,左膝,494.5,730.0
16215,pixel,左膝,543.0,586.5
16215,oppo1,左足首,571.0,827.0
16215,pixel,左足首,589.0,655.5
16216,oppo,右手首,1210.0,504.0
16216,oppo2,右手首,1491.0,313.5
16216,oppo,右肘,1171.0,428.5
16216,oppo2,右肘,1469.0,258.0
16216,oppo,右肩,1248.0,377.0
16216,oppo2,右肩,1498.0,218.5
16216,oppo,右腰,1264.5,548.5
16216,oppo2,右腰,1467.5,341.5
16216,oppo,右膝,1370.5,753.0
16216,oppo1,右膝,242.0,675.5
16216,oppo,右足首,1352.5,895.5
16216,oppo2,右足首,1460.0,561.5
16216,oppo1,左手首,290.0,327.0
16216,pixel,左手首,434.5,374.5
16216,oppo1,左肘,406.5,375.0
16216,pixel,左肘,434.5,376.0
16216,oppo1,左肩,393.0,256.0
16216,pixel,左肩,420.0,310.5
16216,oppo1,左腰,449.5,473.0
16216,oppo2,左腰,1374.5,344.5
16216,pixel,左腰,481.5,425.0
16216,oppo1,左膝,488.5,727.0
16216,pixel,左膝,539.0,583.5
16216,oppo1,左足首,568.0,825.0
16216,pixel,左足首,586.0,653.5
16217,oppo,右手首,1218.0,503.0
16217,oppo2,右手首,1494.0,311.5
16217,oppo,右肘,1179.0,428.5
16217,oppo2,右肘,1471.0,258.0
16217,oppo,右肩,1256.0,375.0
16217,oppo2,右肩,1502.0,217.5
16217,oppo,右腰,1274.5,548.5
16217,oppo2,右腰,1470.5,341.5
16217,oppo,右膝,1378.5,755.0
16217,oppo1,右膝,229.0,677.5
16217,oppo,右足首,1369.5,899.5
16217,oppo2,右足首,1466.0,559.5
16217,oppo1,左手首,276.5,323.0
16217,pixel,左手首,430.5,373.5
16217,oppo1,左肘,393.5,372.0
16217,pixel,左肘,430.5,375.0
16217,oppo1,左肩,378.0,253.0
16217,pixel,左肩,416.0,309.5
16217,oppo1,左腰,436.5,472.0
16217,oppo2,左腰,1378.5,341.5
16217,pixel,左腰,476.5,424.0
16217,oppo1,左膝,481.5,726.0
16217,pixel,左膝,536.0,581.5
16217,oppo1,左足首,564.0,822.0
16217,pixel,左足首,582.0,650.5
16218,oppo,右手首,1226.0,501.0
16218,oppo2,右手首,1497.0,311.5
16218,oppo,右肘,1187.0,427.5
16218,oppo2,右肘,1473.0,257.0
16218,oppo,右肩,1264.0,374.0
16218,oppo2,右肩,1505.0,216.5
16218,oppo,右腰,1285.5,548.5
16218,oppo2,右腰,1473.5,340.5
16218,oppo,右膝,1388.0,756.5
16218,oppo1,右膝,218.0,679.5
16218,oppo,右足首,1387.5,903.5
16218,oppo2,右足首,1472.0,558.5
16218,oppo1,左手首,263.5,321.0
16218,pixel,左手首,424.5,371.5
16218,oppo1,左肘,379.5,369.0
16218,pixel,左肘,424.5,375.0
16218,oppo1,左肩,364.0,249.0
16218,pixel,左肩,411.0,307.5
16218,oppo1,左腰,424.5,470.0
16218,oppo2,左腰,1381.5,341.5
16218,pixel,左腰,471.5,423.0
16218,oppo1,左膝,476.5,724.0
16218,pixel,左膝,533.0,580.5
16218,oppo1,左足首,560.0,818.0
16218,pixel,左足首,578.0,648.5
16219,oppo,右手首,1234.0,501.0
16219,oppo2,右手首,1501.0,310.5
16219,oppo,右肘,1195.0,427.5
16219,oppo2,右肘,1476.0,257.0
16219,oppo,右肩,1272.0,373.0
16219,oppo2,右肩,1507.0,216.5
16219,oppo,右腰,1296.5,548.5
16219,oppo2,右腰,1477.5,340.5
16219,oppo,右膝,1396.0,759.5
16219,oppo1,右膝,206.0,681.5
16219,oppo,右足首,1403.5,906.5
16219,oppo2,右足首,1477.0,557.5
16219,oppo1,左手首,249.5,318.0
16219,pixel,左手首,419.5,371.5
16219,oppo1,左肘,366.5,367.0
16219,pixel,左肘,420.5,374.0
16219,oppo1,左肩,350.0,246.0
16219,pixel,左肩,407.0,307.5
16219,oppo1,左腰,412.5,468.0
16219,oppo2,左腰,1385.5,341.5
16219,pixel,左腰,466.5,422.0
16219,oppo1,左膝,468.5,724.0
16219,pixel,左膝,529.0,578.5
16219,oppo1,左足首,555.0,814.0
16219,pixel,左足首,575.0,645.5
16220,oppo,右手首,1242.0,501.0
16220,oppo2,右手首,1504.0,310.5
16220,oppo,右肘,1203.0,427.5
16220,oppo2,右肘,1479.0,257.0
16220,oppo,右肩,1280.0,373.0
16220,oppo2,右肩,1511.0,217.5
16220,oppo,右腰,1306.5,550.5
16220,oppo2,右腰,1481.5,341.5
16220,oppo,右膝,1404.0,763.5
16220,oppo1,右膝,195.0,683.5
16220,oppo,右足首,1421.5,910.5
16220,oppo2,右足首,1481.0,556.5
16220,oppo1,左手首,237.0,316.0
16220,pixel,左手首,413.5,371.5
16220,oppo1,左肘,351.5,365.0
16220,pixel,左肘,414.5,374.0
16220,oppo1,左肩,336.0,243.0
16220,pixel,左肩,403.0,306.5
16220,oppo1,左腰,399.5,467.0
16220,oppo2,左腰,1388.5,340.5
16220,pixel,左腰,461.5,422.0
16220,oppo1,左膝,458.5,725.0
16220,pixel,左膝,525.0,576.5
16220,oppo1,左足首,550.0,810.0
16220,pixel,左足首,572.0,642.5
16221,oppo,右手首,1250.0,501.0
16221,oppo2,右手首,1508.0,310.5
16221,oppo,右肘,1211.0,427.5
16221,oppo2,右肘,1482.0,257.0
16221,oppo,右肩,1288.0,373.0
16221,oppo2,右肩,1514.0,217.5
16221,oppo,右腰,1317.5,551.5
16221,oppo2,右腰,1484.5,341.5
16221,oppo,右膝,1414.5,768.0
16221,oppo1,右膝,185.0,687.5
16221,oppo,右足首,1435.5,912.5
16221,oppo2,右足首,1486.0,555.5
16221,oppo1,左手首,223.0,315.0
16221,pixel,左手首,410.5,370.5
16221,oppo1,左肘,339.5,364.0
16221,pixel,左肘,410.5,373.0
16221,oppo1,左肩,323.0,241.0
16221,pixel,左肩,399.0,307.5
16221,oppo1,左腰,386.5,465.0
16221,oppo2,左腰,1392.5,339.5
16221,pixel,左腰,455.5,422.0
16221,oppo1,左膝,448.5,726.0
16221,pixel,左膝,521.0,575.5
16221,oppo1,左足首,545.0,807.0
16221,pixel,左足首,568.0,639.5
16222,oppo,右手首,1259.0,502.0
16222,oppo2,右手首,1512.0,310.5
16222,oppo,右肘,1217.0,425.5
16222,oppo2,右肘,1484.0,258.0
16222,oppo,右肩,1297.0,372.0
16222,oppo2,右肩,1517.0,217.5
16222,oppo,右腰,1328.5,552.5
16222,oppo2,右腰,1488.5,341.5
16222,oppo,右膝,1423.5,771.0
16222,oppo1,右膝,173.0,691.5
16222,oppo,右足首,1448.5,916.5
16222,oppo2,右足首,1490.0,553.5
16222,oppo1,左手首,210.0,314.0
16222,pixel,左手首,405.5,369.5
16222,oppo1,左肘,325.5,362.0
16222,pixel,左肘,405.5,372.0
16222,oppo1,左肩,310.0,239.0
16222,pixel,左肩,395.0,306.5
16222,oppo1,左腰,374.5,466.0
16222,oppo2,左腰,1395.5,340.5
16222,pixel,左腰,451.5,422.0
16222,oppo1,左膝,437.5,729.0
16222,pixel,左膝,517.0,574.5
16222,oppo1,左足首,540.0,805.0
16222,pixel,左足首,565.0,636.5
16223,oppo,右手首,1268.0,503.0
16223,oppo2,右手首,1514.0,311.5
16223,oppo,右肘,1224.0,424.5
16223,oppo2,右肘,1487.0,259.0
16223,oppo,右肩,1305.0,373.0
16223,oppo2,右肩,1522.0,219.5
16223,oppo,右腰,1338.5,554.5
16223,oppo2,右腰,1490.5,342.5
16223,oppo,右膝,1431.5,776.0
16223,oppo1,右膝,161.0,695.5
16223,oppo,右足首,1460.5,918.5
16223,oppo2,右足首,1493.0,553.5
16223,oppo1,左手首,196.0,314.0
16223,pixel,左手首,401.5,370.5
16223,oppo1,左肘,311.5,361.0
16223,pixel,左肘,401.5,373.0
16223,oppo1,左肩,295.0,236.0
16223,pixel,左肩,391.0,307.5
16223,oppo1,左腰,360.5,466.0
16223,oppo2,左腰,1398.5,340.5
16223,pixel,左腰,446.5,422.0
16223,oppo1,左膝,425.5,731.0
16223,pixel,左膝,513.0,574.5
16223,oppo1,左足首,533.0,803.0
16223,pixel,左足首,562.0,634.5
16224,oppo,右手首,1278.0,504.0
16224,oppo2,右手首,1517.0,312.5
16224,oppo,右肘,1231.0,425.5
16224,oppo2,右肘,1491.0,261.0
16224,oppo,右肩,1314.0,375.0
16224,oppo2,右肩,1525.0,220.5
16224,oppo,右腰,1349.5,555.5
16224,oppo2,右腰,1494.5,342.5
16224,oppo,右膝,1442.5,781.0
16224,oppo1,右膝,148.0,699.5
16224,oppo,右足首,1472.5,921.5
16224,oppo2,右足首,1497.0,552.5
16224,oppo1,左手首,183.0,315.0
16224,pixel,左手首,396.5,371.5
16224,oppo1,左肘,300.5,361.0
16224,pixel,左肘,397.5,373.0
16224,oppo1,左肩,282.0,236.0
16224,pixel,左肩,386.0,307.5
16224,oppo1,左腰,347.5,466.0
16224,oppo2,左腰,1401.5,341.5
16224,pixel,左腰,441.5,421.0
16224,oppo1,左膝,413.5,735.0
16224,pixel,左膝,508.0,574.5
16224,oppo1,左足首,526.0,802.0
16224,pixel,左足首,558.0,631.5
